season,episode,title,airdate,runtime,rating,character,sentence,emotion_label,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise,sentiment_label,sentiment_negative,sentiment_neutral,sentiment_positive
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,Hey.,neutral,0.058299,0.053547,0.005686,0.314285,0.419661,0.061362,0.08716,neutral,0.041103,0.623419,0.335479
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,Only four months have passed since back then?  Only four months.,surprise,0.00972,0.007788,0.011603,0.004219,0.368038,0.018348,0.580284,neutral,0.259371,0.67297,0.067659
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Connie Springer,"But think, in just four months, we're in Squad Levi.",neutral,0.015293,0.0089,0.003452,0.00533,0.793082,0.003412,0.170532,neutral,0.040873,0.629447,0.32968
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Connie Springer,We climbed the ranks in a flash.,surprise,0.10937,0.008204,0.146565,0.014572,0.160291,0.00351,0.557488,positive,0.011027,0.175451,0.813522
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,It's 'cuz you're a genius.,joy,0.090746,0.029097,0.006167,0.504924,0.234785,0.00899,0.125291,positive,0.013848,0.081878,0.904274
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,Damn straight I am.,anger,0.682819,0.121816,0.039424,0.009163,0.07787,0.041776,0.027133,neutral,0.200861,0.458554,0.340585
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,Let's eat before our food gets cold.,neutral,0.041622,0.085148,0.021746,0.007704,0.817226,0.023717,0.002837,neutral,0.069383,0.682082,0.248535
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,Don't you see?  You're the rear guard 'cuz you've got no experience.,surprise,0.160969,0.157798,0.026532,0.011846,0.093461,0.03095,0.518444,negative,0.800206,0.179743,0.020051
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,"I understand that I may be weak, but  Isn't the vanguard the best place to learn how the enemy moves?  What's this? Trying to act all tough talking about self-sacrifice?  But if we're all not of that mentality, how will we be effective as a unit?  Listen here Everyone starts out as a recruit.",neutral,0.056911,0.043383,0.305191,0.007445,0.51965,0.018624,0.048795,negative,0.572538,0.39313,0.034331
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,"If we throw recruits into battle like cannon  fodder, they'll all be too dead to learn.",neutral,0.100799,0.371687,0.01316,0.003028,0.37705,0.12632,0.007955,negative,0.821633,0.168213,0.010154
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,"Which is why it's your job to sit in the back and study,  so you can come home in one piece.",neutral,0.006641,0.004458,0.004802,0.009825,0.9344,0.01192,0.027954,neutral,0.07514,0.626423,0.298436
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,But the most useless of all is the suicidal maniac who only knows how to charge in.,disgust,0.113587,0.712285,0.008449,0.001478,0.127664,0.031198,0.005339,negative,0.93486,0.05762,0.007521
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,Right?  Jean Who do you mean by that?  Who else but you?  You suicidal maniac.,surprise,0.028934,0.010625,0.107512,0.005787,0.057196,0.016019,0.773927,negative,0.924562,0.068058,0.00738
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,"Actually, I found something out recently.",neutral,0.013812,0.01341,0.002934,0.055127,0.537916,0.005769,0.371031,neutral,0.010044,0.753783,0.236173
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,"I'm quite a normal person, you know?  So if you're saying that to me, that just makes you a coward, Jean.",disgust,0.365842,0.400426,0.059671,0.002329,0.160908,0.007977,0.002849,negative,0.548059,0.410924,0.041017
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,"You're so full of yourself, you pig shit!  You trying to grow out the hair on your mane, horse face?!  Hey, what the?  Just don't hit the face.",disgust,0.319988,0.446468,0.024285,0.009088,0.016975,0.024931,0.158265,negative,0.951925,0.041684,0.006392
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Crowd,"You jerk!  You're ripping it, ass!  What the hell are they doing?  You bastard!  Show 'em what you've got!  He's losing ground!  Looks like something started.",anger,0.773453,0.096929,0.018397,0.008608,0.011284,0.033961,0.057369,negative,0.953821,0.037814,0.008365
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,"And here I told 'em to behave  But seriously  Ah?  If you didn't have Titan powers, you'd be dead ten times over.",surprise,0.166499,0.046142,0.083361,0.010504,0.08501,0.051784,0.5567,negative,0.670569,0.281723,0.047708
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,"And every time, Mikasa would swoop in to save your ass.",neutral,0.144081,0.02302,0.277998,0.029211,0.496991,0.015662,0.013037,neutral,0.341509,0.477713,0.180778
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,"If you insist on being suicidal  I'll just have to kill you!  That's something I'll have to take to heart!  You should start showing your mom some respect, Jean-boy!  Would you forget that?!  Blargh!  Shouldn't we stop them?  No  I think it's fine.",anger,0.356073,0.027258,0.210825,0.034248,0.049841,0.216043,0.105713,negative,0.892106,0.093132,0.014762
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Jean Kirstein,Why isn't anybody stopping us?  How long will this go on for?  Shit I think I'm gonna barf up that meat.,surprise,0.167143,0.037753,0.118084,0.017684,0.033474,0.062443,0.563418,negative,0.953898,0.040246,0.005855
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,Hey.,neutral,0.058299,0.053547,0.005686,0.314285,0.419661,0.061362,0.08716,neutral,0.041103,0.623419,0.335479
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,You're all too damn rowdy.,anger,0.793899,0.114975,0.004121,0.004647,0.064455,0.013172,0.004733,negative,0.889764,0.092429,0.017806
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,Go to sleep.,neutral,0.01115,0.049473,0.012773,0.006874,0.693177,0.217679,0.008874,neutral,0.232662,0.636607,0.130731
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,And clean that up.,neutral,0.052317,0.036323,0.005819,0.006858,0.854559,0.032109,0.012014,negative,0.601651,0.355331,0.043017
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Mikasa Ackerman,"Yes, sir!  Ouch  It's weird when I say it, but  Shouldn't you guys watch out for me more?  I knew if you got hurt it would heal up quick, so I just watched.",fear,0.043503,0.142047,0.324476,0.045821,0.068253,0.071011,0.304888,neutral,0.400222,0.41915,0.180628
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,That's so cruel.,disgust,0.080322,0.886537,0.005185,0.000427,0.006118,0.018414,0.002996,negative,0.911667,0.0765,0.011833
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,You're the one who incited it.,anger,0.697413,0.175006,0.005037,0.002911,0.085934,0.019235,0.014464,negative,0.83245,0.158426,0.009124
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,But at least you're spunky again.,neutral,0.00703,0.011871,0.001933,0.082705,0.856512,0.011401,0.028548,positive,0.031285,0.326928,0.641787
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,I'm glad we met the commandant.,joy,0.001083,0.000951,0.000285,0.98653,0.00381,0.001356,0.005985,positive,0.00352,0.036136,0.960344
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,"I It doesn't  Whether I'm spunky or not, I'll do what I have to do.",neutral,0.02024,0.010865,0.019875,0.032333,0.872947,0.01451,0.02923,neutral,0.17577,0.671854,0.152376
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,"But, yeah  It's easier now.",neutral,0.026546,0.072671,0.026606,0.388724,0.446074,0.030746,0.008634,positive,0.009769,0.168391,0.821839
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,Kept thinking about stuff I can't change.,disgust,0.074332,0.711179,0.015599,0.00293,0.140973,0.050535,0.004451,negative,0.604859,0.369144,0.025998
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,And wondering why I can't be strong like Mikasa and Levi  I was jealous.,surprise,0.013932,0.001794,0.007172,0.002504,0.027638,0.009573,0.937387,negative,0.773381,0.202491,0.024128
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,"But even you and the captain alone, you can't do much.",neutral,0.017824,0.068239,0.021972,0.002372,0.78577,0.089146,0.014676,negative,0.749397,0.233306,0.017297
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,Which is why we've all gotta find the things we can do.,neutral,0.008678,0.011818,0.002468,0.003694,0.95773,0.006938,0.008674,neutral,0.069309,0.535625,0.395065
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,"And by joining together, that's what makes us powerful.",neutral,0.014604,0.010559,0.004943,0.235115,0.709738,0.003245,0.021796,positive,0.005429,0.053086,0.941485
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,Every person is different.,neutral,0.005644,0.011607,0.003716,0.005052,0.93231,0.006927,0.034745,neutral,0.088487,0.748932,0.162582
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,And it's all for times like this.,neutral,0.005798,0.006459,0.001302,0.004781,0.969485,0.004667,0.007509,negative,0.583018,0.356704,0.060278
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,Yeah  I think you're right.,neutral,0.014844,0.006931,0.012475,0.249426,0.486976,0.013937,0.215411,positive,0.014207,0.25552,0.730273
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,Once we retake Wall Maria  and defeat all the enemies coming for us  will they come back?  Those days  We'll bring it back.,neutral,0.062138,0.006903,0.199644,0.094074,0.434484,0.098495,0.104261,neutral,0.056936,0.645383,0.297681
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,But some things are forever changed.,neutral,0.011962,0.021996,0.005263,0.004234,0.892034,0.012044,0.052469,neutral,0.211851,0.70047,0.087679
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,We'll make them pay for that.,neutral,0.117117,0.024683,0.004455,0.012439,0.822265,0.015049,0.003992,negative,0.700198,0.271174,0.028627
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Mikasa Ackerman,Yeah.,neutral,0.011871,0.096045,0.013105,0.006404,0.814312,0.051069,0.007195,neutral,0.098911,0.579772,0.321318
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,But there's more than that.,neutral,0.005955,0.007514,0.001391,0.005883,0.907563,0.008452,0.063242,neutral,0.061336,0.688983,0.249681
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,The sea  A salt lake so big that merchants could spend their whole lives  and still not get all the salt.,sadness,0.042898,0.056401,0.035313,0.032962,0.059433,0.59855,0.174443,negative,0.543583,0.40735,0.049067
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,There's more than just Titans outside the walls.,neutral,0.005488,0.015233,0.001721,0.003081,0.936321,0.005814,0.032342,neutral,0.089334,0.795822,0.114845
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,"Fiery water, lands of ice, sandy snowfields  I joined the Scouts so I could see all that.",anger,0.316448,0.044857,0.118107,0.021888,0.231116,0.113306,0.154278,neutral,0.087877,0.656629,0.255494
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,Y-Yeah.,neutral,0.05828,0.180508,0.084378,0.055907,0.528123,0.045002,0.047803,neutral,0.045459,0.608224,0.346317
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,You sure did.,neutral,0.067027,0.034596,0.007577,0.155373,0.497477,0.033838,0.204113,neutral,0.124574,0.521193,0.354232
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,"Right?!  Let's start by seeing the sea!  You still doubt that it's real, Eren!  You'll see! It does exist!  All right then.",surprise,0.168101,0.030845,0.167258,0.125329,0.138339,0.03643,0.333697,positive,0.028235,0.320951,0.650814
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Eren Yeager,Guess we'll have to go see.,neutral,0.017476,0.10523,0.007339,0.03903,0.781375,0.043458,0.006092,neutral,0.093251,0.720946,0.185802
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Armin Arlert,"It's a promise, then!  You have to!  Yet another conversation only you two get We can explore the outside world!  It's gotta be way bigger than inside the walls!  Okay, I get it.",surprise,0.210884,0.029956,0.042236,0.238908,0.159829,0.034202,0.283983,positive,0.014308,0.194994,0.790698
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Narrator,Just before sunset  It's finally time.,surprise,0.008905,0.001946,0.011703,0.20437,0.299725,0.026029,0.447322,positive,0.003953,0.239302,0.756745
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Crowd,"Hey!  Hange!  Good luck!  Flegel?  Take back Wall Maria for us!  The future of humanity is in your hands!  Captain Levi!  Thank you for saving our city!  You all come back in one piece, all right?!  But go and reclaim our territory!  Someone's got a big mouth.",joy,0.064914,0.008507,0.015188,0.723725,0.075816,0.034129,0.077722,positive,0.016267,0.093109,0.890624
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Hange Zoë,"Well, with the commotion we made, of course they'd find out.",neutral,0.029822,0.029019,0.004962,0.011362,0.888014,0.019017,0.017803,neutral,0.20889,0.701178,0.089932
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Hange Zoë,"The thing is, all that meat we ordered was from the Reeves Company.",neutral,0.014514,0.022837,0.000994,0.008615,0.914794,0.004686,0.03356,neutral,0.27022,0.660783,0.068997
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Levi Ackerman,Damn that Flegel.,disgust,0.438094,0.449634,0.006613,0.003137,0.031255,0.040717,0.03055,negative,0.797935,0.167733,0.034332
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Erwin Smith,"Yeah! You can count on us! You know we will!  How long's it been since the Scouts got a send-off like this?  Who knows? I don't think we've ever  As far as I'm aware, this is a first.",joy,0.189996,0.025756,0.031888,0.26909,0.220556,0.012992,0.249723,positive,0.006818,0.094982,0.8982
3,12,Night of the Battle to Retake the Wall,2018-10-14,25,9.1,Erwin Smith,The final operation to retake Wall Maria  will now commence!  Advance!  You guys  Do you have the faintest damn clue  what you're doing?!,surprise,0.105248,0.008612,0.085125,0.286724,0.145588,0.049145,0.319558,negative,0.763492,0.1837,0.052808
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,Wall Maria contained one third of humanity's remaining territory.,neutral,0.011221,0.01897,0.005778,0.011178,0.918212,0.011926,0.022715,neutral,0.206735,0.739824,0.053441
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,"Five years ago, when humanity lost this territory,  from within the remaining two walls, they realized:  ""That we are not meant to continue living.",fear,0.097002,0.089797,0.391439,0.007944,0.271782,0.096079,0.045957,negative,0.714579,0.27336,0.012062
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,"""  After all, humanity cannot defeat the Titans.",neutral,0.059779,0.09771,0.092802,0.015999,0.60689,0.113097,0.013722,neutral,0.392373,0.556102,0.051526
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,"I'm going to drive out  every last one from this world!  However, one young man gripped that small blade held in his heart,  and thrust it into a Titan, pounding its massive head into the ground.",anger,0.532068,0.031576,0.320706,0.023673,0.020748,0.037729,0.033501,negative,0.595326,0.322044,0.08263
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,"When humanity saw this, what did they think?  Some were proud.",neutral,0.054591,0.149317,0.007696,0.058413,0.600627,0.007247,0.12211,neutral,0.221595,0.581145,0.19726
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,Some held hope.,neutral,0.031488,0.037353,0.024129,0.198605,0.640296,0.065048,0.003081,neutral,0.12506,0.663954,0.210985
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,Some cried out in anger.,anger,0.931672,0.038111,0.002217,0.001007,0.019672,0.005622,0.001698,negative,0.650497,0.319552,0.029951
3,13,The Town Where Everything Began,2019-04-28,25,9.3,Narrator,"Then, if Wall Maria was retaken, what would humanity cry out?  Would they finally start believing that humanity deserves to live?  Advance!  That our own fate is something we can decide?  Will it be enough for them to believe?  If only Wall Maria was retaken   ""The Town Where Everything Began""  Whoa!  Hey! You've gotta light up the ground!  S-Sorry.",surprise,0.068624,0.014614,0.04966,0.11981,0.067398,0.153645,0.526248,neutral,0.134012,0.641333,0.224655
